Recording timestamp,Computer timestamp,Sensor,Project name,Export date,Participant name,Recording name,Recording date,Recording date UTC,Recording start time,Recording start time UTC,Recording duration,Recording Fixation filter name,Event,Event value,Gaze point X,Gaze point Y,Gaze point 3D X,Gaze point 3D Y,Gaze point 3D Z,Gaze direction left X,Gaze direction left Y,Gaze direction left Z,Gaze direction right X,Gaze direction right Y,Gaze direction right Z,Pupil position left X,Pupil position left Y,Pupil position left Z,Pupil position right X,Pupil position right Y,Pupil position right Z,Pupil diameter left,Pupil diameter right,Pupil diameter filtered,Validity left,Validity right,Eye movement type,Gaze event duration,Eye movement type index,Fixation point X,Fixation point Y
2458554,912221337,Eye Tracker,Neuro-asthetic,04-07-24,pilot002,Recording010,03/19/2024,03/19/2024,27:46.1,57:46.1,124878,Tobii I-VT (Attention),,,961,394,-8.1916,323.886,2509.459,-0.00904,0.128,0.99173,0.0024,0.13975,0.99018,32.43,-21.28,-33.54,-31.76,-17.87,-31.98,3.591,3.5,3.548,Valid,Valid,Fixation,2039,3,990,341
2468550,912231333,Eye Tracker,Neuro-asthetic,04-07-24,pilot002,Recording010,03/19/2024,03/19/2024,27:46.1,57:46.1,124878,Tobii I-VT (Attention),,,959,394,-3.8001,340.2461,2635.1333,-0.00913,0.12826,0.9917,0.00614,0.13902,0.99027,32.39,-21.36,-33.54,-31.91,-17.67,-31.96,3.609,3.488,3.544,Valid,Valid,Fixation,2039,3,990,341
2478540,912241323,Eye Tracker,Neuro-asthetic,04-07-24,pilot002,Recording010,03/19/2024,03/19/2024,27:46.1,57:46.1,124878,Tobii I-VT (Attention),,,957,394,-0.6528,403.5793,3126.3574,-0.00635,0.1281,0.99174,0.00572,0.1374,0.9905,32.43,-21.28,-33.55,-31.75,-17.87,-31.98,3.582,3.478,3.535,Valid,Valid,Fixation,2039,3,990,341
2488530,912251313,Eye Tracker,Neuro-asthetic,04-07-24,pilot002,Recording010,03/19/2024,03/19/2024,27:46.1,57:46.1,124878,Tobii I-VT (Attention),,,957,394,0.1923,418.5749,3247.7114,-0.00678,0.12819,0.99173,0.00676,0.13655,0.99061,32.39,-21.36,-33.55,-31.91,-17.66,-31.97,3.601,3.475,3.538,Valid,Valid,Fixation,2039,3,990,341
2498522,912261305,Eye Tracker,Neuro-asthetic,04-07-24,pilot002,Recording010,03/19/2024,03/19/2024,27:46.1,57:46.1,124878,Tobii I-VT (Attention),,,957,393,0.2211,448.6545,3458.991,-0.00503,0.12862,0.99168,0.00496,0.13717,0.99053,32.44,-21.28,-33.55,-31.75,-17.86,-31.98,3.577,3.475,3.529,Valid,Valid,Fixation,2039,3,990,341
2508513,912271296,Eye Tracker,Neuro-asthetic,04-07-24,pilot002,Recording010,03/19/2024,03/19/2024,27:46.1,57:46.1,124878,Tobii I-VT (Attention),,,957,393,0.4975,451.4667,3465.2188,-0.00715,0.13001,0.99149,0.0073,0.13686,0.99056,32.4,-21.36,-33.55,-31.91,-17.66,-31.97,3.6,3.47,3.531,Valid,Valid,Fixation,2039,3,990,341
2518508,912281291,Eye Tracker,Neuro-asthetic,04-07-24,pilot002,Recording010,03/19/2024,03/19/2024,27:46.1,57:46.1,124878,Tobii I-VT (Attention),,,955,391,5.3366,443.3695,3368.5002,-0.00206,0.1306,0.99143,0.00497,0.13911,0.99026,32.44,-21.28,-33.54,-31.75,-17.85,-31.99,3.574,3.496,3.527,Valid,Valid,Fixation,2039,3,990,341
2528495,912291278,Eye Tracker,Neuro-asthetic,04-07-24,pilot002,Recording010,03/19/2024,03/19/2024,27:46.1,57:46.1,124878,Tobii I-VT (Attention),,,955,392,4.2915,373.9463,2864.1201,-0.00649,0.12995,0.9915,0.00926,0.13922,0.99022,32.41,-21.36,-33.55,-31.9,-17.65,-31.97,3.586,3.477,3.532,Valid,Valid,Fixation,2039,3,990,341
2538488,912301271,Eye Tracker,Neuro-asthetic,04-07-24,pilot002,Recording010,03/19/2024,03/19/2024,27:46.1,57:46.1,124878,Tobii I-VT (Attention),,,956,392,3.3071,360.449,2757.7429,-0.00074,0.13109,0.99137,0.00284,0.13875,0.99032,32.44,-21.28,-33.54,-31.75,-17.84,-32,3.575,3.513,3.536,Valid,Valid,Fixation,2039,3,990,341
2548481,912311264,Eye Tracker,Neuro-asthetic,04-07-24,pilot002,Recording010,03/19/2024,03/19/2024,27:46.1,57:46.1,124878,Tobii I-VT (Attention),,,955,390,5.4649,445.1153,3345.4124,-0.00432,0.13196,0.99125,0.00738,0.14054,0.99005,32.41,-21.36,-33.55,-31.9,-17.65,-31.98,3.583,3.481,3.532,Valid,Valid,Fixation,2039,3,990,341
2558505,912321288,Eye Tracker,Neuro-asthetic,04-07-24,pilot002,Recording010,03/19/2024,03/19/2024,27:46.1,57:46.1,124878,Tobii I-VT (Attention),,,953,388,17.4384,601.3687,4468.9248,0.00157,0.13357,0.99104,0.00595,0.13969,0.99018,32.44,-21.29,-33.52,-31.75,-17.83,-32,3.574,3.506,3.543,Valid,Valid,Fixation,2039,3,990,341
2568494,912331277,Eye Tracker,Neuro-asthetic,04-07-24,pilot002,Recording010,03/19/2024,03/19/2024,27:46.1,57:46.1,124878,Tobii I-VT (Attention),,,953,389,15.9529,584.8798,4372.8325,-0.00308,0.13408,0.99097,0.01014,0.13774,0.99042,32.42,-21.36,-33.54,-31.9,-17.64,-31.98,3.59,3.482,3.543,Valid,Valid,Fixation,2039,3,990,341
2578484,912341267,Eye Tracker,Neuro-asthetic,04-07-24,pilot002,Recording010,03/19/2024,03/19/2024,27:46.1,57:46.1,124878,Tobii I-VT (Attention),,,953,388,13.2686,511.1888,3808.937,0.00229,0.13433,0.99093,0.00437,0.13936,0.99023,32.44,-21.29,-33.51,-31.74,-17.82,-32.01,3.58,3.531,3.546,Valid,Valid,Fixation,2039,3,990,341
2588479,912351262,Eye Tracker,Neuro-asthetic,04-07-24,pilot002,Recording010,03/19/2024,03/19/2024,27:46.1,57:46.1,124878,Tobii I-VT (Attention),,,952,384,18.989,565.5778,4104.626,-0.00249,0.13799,0.99043,0.01146,0.14205,0.98979,32.42,-21.36,-33.53,-31.9,-17.63,-31.98,3.601,3.503,3.554,Valid,Valid,Fixation,2039,3,990,341
2598473,912361256,Eye Tracker,Neuro-asthetic,04-07-24,pilot002,Recording010,03/19/2024,03/19/2024,27:46.1,57:46.1,124878,Tobii I-VT (Attention),,,949,384,26.2514,533.6588,3880.5271,0.0048,0.13686,0.99058,0.0083,0.14307,0.98968,32.44,-21.29,-33.51,-31.74,-17.81,-32.02,3.585,3.539,3.561,Valid,Valid,Fixation,2039,3,990,341
2608458,912371241,Eye Tracker,Neuro-asthetic,04-07-24,pilot002,Recording010,03/19/2024,03/19/2024,27:46.1,57:46.1,124878,Tobii I-VT (Attention),,,948,385,27.3251,491.1501,3583.5701,0.00016,0.13672,0.99061,0.01466,0.14291,0.98963,32.43,-21.37,-33.52,-31.9,-17.63,-31.98,3.61,3.518,3.569,Valid,Valid,Fixation,2039,3,990,341
2618452,912381235,Eye Tracker,Neuro-asthetic,04-07-24,pilot002,Recording010,03/19/2024,03/19/2024,27:46.1,57:46.1,124878,Tobii I-VT (Attention),,,948,385,25.9626,460.0224,3353.374,0.00615,0.1372,0.99052,0.00882,0.14323,0.98965,32.45,-21.3,-33.5,-31.74,-17.8,-32.02,3.591,3.559,3.568,Valid,Valid,Fixation,2039,3,990,341
2628444,912391227,Eye Tracker,Neuro-asthetic,04-07-24,pilot002,Recording010,03/19/2024,03/19/2024,27:46.1,57:46.1,124878,Tobii I-VT (Attention),,,947,383,30.5339,467.6548,3379.8391,0.002,0.13744,0.99051,0.01556,0.14518,0.98928,32.43,-21.36,-33.53,-31.89,-17.62,-31.98,3.625,3.537,3.581,Valid,Valid,Fixation,2039,3,990,341
2638439,912401222,Eye Tracker,Neuro-asthetic,04-07-24,pilot002,Recording010,03/19/2024,03/19/2024,27:46.1,57:46.1,124878,Tobii I-VT (Attention),,,946,383,32.1976,439.7711,3174.29,0.00734,0.13776,0.99044,0.01231,0.14577,0.98924,32.45,-21.29,-33.5,-31.73,-17.8,-32.01,3.597,3.558,3.583,Valid,Valid,Fixation,2039,3,990,341
2648426,912411209,Eye Tracker,Neuro-asthetic,04-07-24,pilot002,Recording010,03/19/2024,03/19/2024,27:46.1,57:46.1,124878,Tobii I-VT (Attention),,,945,383,30.9575,394.3946,2845.1677,0.00142,0.13847,0.99037,0.01969,0.1462,0.98906,32.43,-21.36,-33.53,-31.89,-17.62,-31.97,3.634,3.552,3.591,Valid,Valid,Fixation,2039,3,990,341
2658416,912421199,Eye Tracker,Neuro-asthetic,04-07-24,pilot002,Recording010,03/19/2024,03/19/2024,27:46.1,57:46.1,124878,Tobii I-VT (Attention),,,946,382,29.5789,408.0154,2922.0171,0.00736,0.13902,0.99026,0.01221,0.14737,0.98901,32.45,-21.29,-33.51,-31.72,-17.8,-32.01,3.608,3.568,3.589,Valid,Valid,Fixation,2039,3,990,341
2668412,912431195,Eye Tracker,Neuro-asthetic,04-07-24,pilot002,Recording010,03/19/2024,03/19/2024,27:46.1,57:46.1,124878,Tobii I-VT (Attention),,,946,380,30.6055,424.6886,3012.9448,0.00078,0.14108,0.99,0.01893,0.14752,0.98888,32.44,-21.35,-33.54,-31.88,-17.62,-31.97,3.641,3.563,3.601,Valid,Valid,Fixation,2039,3,990,341
2678435,912441218,Eye Tracker,Neuro-asthetic,04-07-24,pilot002,Recording010,03/19/2024,03/19/2024,27:46.1,57:46.1,124878,Tobii I-VT (Attention),,,945,379,36.0214,478.5283,3375.8167,0.00731,0.14048,0.99006,0.01339,0.14866,0.9888,32.45,-21.28,-33.51,-31.71,-17.8,-32,3.614,3.571,3.598,Valid,Valid,Fixation,2039,3,990,341
2688424,912451207,Eye Tracker,Neuro-asthetic,04-07-24,pilot002,Recording010,03/19/2024,03/19/2024,27:46.1,57:46.1,124878,Tobii I-VT (Attention),,,945,381,32.6119,420.5831,2996.3831,0.00191,0.14007,0.99014,0.01922,0.14744,0.98888,32.44,-21.34,-33.54,-31.88,-17.61,-31.97,3.653,3.568,3.606,Valid,Valid,Fixation,2039,3,990,341
2698416,912461199,Eye Tracker,Neuro-asthetic,04-07-24,pilot002,Recording010,03/19/2024,03/19/2024,27:46.1,57:46.1,124878,Tobii I-VT (Attention),,,946,380,27.3479,385.6127,2738.5491,0.00901,0.14236,0.98977,0.01025,0.14692,0.9891,32.45,-21.28,-33.5,-31.71,-17.79,-32.01,3.628,3.592,3.609,Valid,Valid,Fixation,2039,3,990,341
2708408,912471191,Eye Tracker,Neuro-asthetic,04-07-24,pilot002,Recording010,03/19/2024,03/19/2024,27:46.1,57:46.1,124878,Tobii I-VT (Attention),,,946,379,29.4344,429.8522,3022.5449,0.00111,0.14164,0.98992,0.01777,0.14934,0.98863,32.44,-21.34,-33.54,-31.87,-17.61,-31.97,3.667,3.579,3.618,Valid,Valid,Fixation,2039,3,990,341
2718403,912481186,Eye Tracker,Neuro-asthetic,04-07-24,pilot002,Recording010,03/19/2024,03/19/2024,27:46.1,57:46.1,124878,Tobii I-VT (Attention),,,946,378,30.3627,434.1342,3032.4063,0.0092,0.14449,0.98946,0.01016,0.1483,0.98889,32.45,-21.28,-33.49,-31.7,-17.78,-32.01,3.639,3.596,3.62,Valid,Valid,Fixation,2039,3,990,341
2728387,912491170,Eye Tracker,Neuro-asthetic,04-07-24,pilot002,Recording010,03/19/2024,03/19/2024,27:46.1,57:46.1,124878,Tobii I-VT (Attention),,,946,378,28.8712,407.275,2845.011,0.00141,0.14231,0.98982,0.01825,0.15105,0.98836,32.45,-21.34,-33.54,-31.87,-17.6,-31.97,3.677,3.582,3.629,Valid,Valid,Fixation,2039,3,990,341
2738384,912501167,Eye Tracker,Neuro-asthetic,04-07-24,pilot002,Recording010,03/19/2024,03/19/2024,27:46.1,57:46.1,124878,Tobii I-VT (Attention),,,946,376,32.8391,462.8907,3200.1116,0.00965,0.1462,0.98921,0.01021,0.14895,0.98879,32.45,-21.29,-33.48,-31.71,-17.77,-32.03,3.649,3.607,3.634,Valid,Valid,Fixation,2039,3,990,341
2748376,912511159,Eye Tracker,Neuro-asthetic,04-07-24,pilot002,Recording010,03/19/2024,03/19/2024,27:46.1,57:46.1,124878,Tobii I-VT (Attention),,,946,375,36.4279,505.7249,3474.7505,0.00336,0.14445,0.98951,0.01702,0.1517,0.98828,32.45,-21.34,-33.53,-31.87,-17.59,-31.98,3.698,3.591,3.641,Valid,Valid,Fixation,2039,3,990,341
2758367,912521150,Eye Tracker,Neuro-asthetic,04-07-24,pilot002,Recording010,03/19/2024,03/19/2024,27:46.1,57:46.1,124878,Tobii I-VT (Attention),,,946,375,33.0239,468.9081,3230.4929,0.00969,0.14687,0.98911,0.0101,0.14915,0.98876,32.44,-21.29,-33.48,-31.71,-17.76,-32.05,3.673,3.622,3.652,Valid,Valid,Fixation,2039,3,990,341
2768357,912531140,Eye Tracker,Neuro-asthetic,04-07-24,pilot002,Recording010,03/19/2024,03/19/2024,27:46.1,57:46.1,124878,Tobii I-VT (Attention),,,946,370,50.3451,726.2291,4838.563,0.00491,0.14892,0.98884,0.01541,0.15369,0.988,32.45,-21.34,-33.53,-31.87,-17.59,-31.98,3.719,3.605,3.657,Valid,Valid,Fixation,2039,3,990,341
2778348,912541131,Eye Tracker,Neuro-asthetic,04-07-24,pilot002,Recording010,03/19/2024,03/19/2024,27:46.1,57:46.1,124878,Tobii I-VT (Attention),,,945,366,94.8609,1337.3938,8733.29,0.01021,0.14782,0.98896,0.0111,0.1581,0.98736,32.44,-21.3,-33.47,-31.71,-17.75,-32.06,3.696,3.638,3.668,Valid,Valid,Fixation,2039,3,990,341
2788343,912551126,Eye Tracker,Neuro-asthetic,04-07-24,pilot002,Recording010,03/19/2024,03/19/2024,27:46.1,57:46.1,124878,Tobii I-VT (Attention),,,946,368,65.3894,975.2706,6440.0962,0.00513,0.15132,0.98847,0.01475,0.15245,0.9882,32.45,-21.35,-33.52,-31.87,-17.58,-31.99,3.733,3.617,3.672,Valid,Valid,Fixation,2039,3,990,341
2798336,912561119,Eye Tracker,Neuro-asthetic,04-07-24,pilot002,Recording010,03/19/2024,03/19/2024,27:46.1,57:46.1,124878,Tobii I-VT (Attention),,,946,369,42.8193,649.9565,4298.5674,0.00941,0.15154,0.98841,0.00996,0.15395,0.98803,32.44,-21.3,-33.46,-31.71,-17.75,-32.06,3.714,3.641,3.685,Valid,Valid,Fixation,2039,3,990,341
2808322,912571105,Eye Tracker,Neuro-asthetic,04-07-24,pilot002,Recording010,03/19/2024,03/19/2024,27:46.1,57:46.1,124878,Tobii I-VT (Attention),,,946,368,45.0927,657.8704,4333.8486,0.00287,0.15311,0.98821,0.01741,0.15344,0.98801,32.45,-21.35,-33.52,-31.87,-17.57,-32,3.747,3.626,3.685,Valid,Valid,Fixation,2039,3,990,341
2818316,912581099,Eye Tracker,Neuro-asthetic,04-07-24,pilot002,Recording010,03/19/2024,03/19/2024,27:46.1,57:46.1,124878,Tobii I-VT (Attention),,,946,367,44.9919,690.8492,4531.2607,0.0094,0.15264,0.98824,0.00992,0.15493,0.98788,32.44,-21.3,-33.45,-31.71,-17.74,-32.06,3.733,3.651,3.694,Valid,Valid,Fixation,2039,3,990,341
2828337,912591120,Eye Tracker,Neuro-asthetic,04-07-24,pilot002,Recording010,03/19/2024,03/19/2024,27:46.1,57:46.1,124878,Tobii I-VT (Attention),,,946,367,41.3874,623.5573,4082.1331,0.00226,0.15556,0.98782,0.01748,0.1532,0.98804,32.45,-21.35,-33.51,-31.86,-17.56,-32.02,3.762,3.638,3.699,Valid,Valid,Fixation,2039,3,990,341
2838334,912601117,Eye Tracker,Neuro-asthetic,04-07-24,pilot002,Recording010,03/19/2024,03/19/2024,27:46.1,57:46.1,124878,Tobii I-VT (Attention),,,948,367,40.747,697.2913,4557.8086,0.00844,0.15316,0.98817,0.00894,0.15538,0.98781,32.44,-21.3,-33.45,-31.71,-17.74,-32.05,3.746,3.664,3.71,Valid,Valid,Fixation,2039,3,990,341
2848320,912611103,Eye Tracker,Neuro-asthetic,04-07-24,pilot002,Recording010,03/19/2024,03/19/2024,27:46.1,57:46.1,124878,Tobii I-VT (Attention),,,949,362,110.1944,2160.0789,13752.0137,0.00589,0.15702,0.98758,0.00986,0.1553,0.98782,32.45,-21.34,-33.52,-31.82,-17.4,-32.2,3.775,3.677,3.714,Valid,Valid,Fixation,2039,3,990,341
2858310,912621093,Eye Tracker,Neuro-asthetic,04-07-24,pilot002,Recording010,03/19/2024,03/19/2024,27:46.1,57:46.1,124878,Tobii I-VT (Attention),,,946,359,145.4934,2211.0701,13853.5176,0.01101,0.15195,0.98833,0.00963,0.16522,0.98621,32.43,-21.3,-33.45,-31.69,-17.68,-32.12,3.756,3.679,3.719,Valid,Valid,Fixation,2039,3,990,341
2868306,912631089,Eye Tracker,Neuro-asthetic,04-07-24,pilot002,Recording010,03/19/2024,03/19/2024,27:46.1,57:46.1,124878,Tobii I-VT (Attention),,,944,358,66.0086,890.2653,5548.3149,0.00893,0.15821,0.98736,0.01431,0.16351,0.98644,32.44,-21.34,-33.52,-31.85,-17.52,-32.07,3.788,3.666,3.727,Valid,Valid,Fixation,2039,3,990,341
2877842,912640625,,Neuro-asthetic,04-07-24,pilot002,Recording010,03/19/2024,03/19/2024,27:46.1,57:46.1,124878,Tobii I-VT (Attention),SyncPortOutHigh,,,,,,,,,,,,,,,,,,,,,,,,Fixation,2039,3,990,341
2878299,912641082,Eye Tracker,Neuro-asthetic,04-07-24,pilot002,Recording010,03/19/2024,03/19/2024,27:46.1,57:46.1,124878,Tobii I-VT (Attention),,,944,358,40.8381,550.7152,3433.3723,0.01095,0.15037,0.98857,0.01208,0.17425,0.98463,32.43,-21.29,-33.46,-31.7,-17.73,-32.06,3.761,3.687,3.727,Valid,Valid,Fixation,2039,3,990,341
2888288,912651071,Eye Tracker,Neuro-asthetic,04-07-24,pilot002,Recording010,03/19/2024,03/19/2024,27:46.1,57:46.1,124878,Tobii I-VT (Attention),,,945,359,48.3374,697.0815,4359.7905,0.00807,0.15771,0.98745,0.01352,0.16422,0.98633,32.44,-21.33,-33.52,-31.82,-17.41,-32.19,3.794,3.686,3.737,Valid,Valid,Fixation,2039,3,990,341
2898279,912661062,Eye Tracker,Neuro-asthetic,04-07-24,pilot002,Recording010,03/19/2024,03/19/2024,27:46.1,57:46.1,124878,Tobii I-VT (Attention),,,945,359,43.3214,606.1847,3805.9692,0.0106,0.15242,0.98826,0.01147,0.16928,0.9855,32.43,-21.28,-33.46,-31.69,-17.68,-32.11,3.768,3.692,3.727,Valid,Valid,Fixation,2039,3,990,341
2908271,912671054,Eye Tracker,Neuro-asthetic,04-07-24,pilot002,Recording010,03/19/2024,03/19/2024,27:46.1,57:46.1,124878,Tobii I-VT (Attention),,,943,361,24.5021,295.6825,1874.454,0.00789,0.15607,0.98771,0.01716,0.1699,0.98531,32.44,-21.32,-33.53,-31.85,-17.53,-32.05,3.797,3.673,3.737,Valid,Valid,Fixation,2039,3,990,341
2918266,912681049,Eye Tracker,Neuro-asthetic,04-07-24,pilot002,Recording010,03/19/2024,03/19/2024,27:46.1,57:46.1,124878,Tobii I-VT (Attention),,,943,371,8.8391,100.4525,674.1898,0.01093,0.16225,0.98669,0.01266,0.17232,0.98496,32.44,-21.27,-33.47,-31.7,-17.73,-32.05,3.763,3.684,3.721,Valid,Valid,Fixation,2039,3,990,341
2928282,912691065,Eye Tracker,Neuro-asthetic,04-07-24,pilot002,Recording010,03/19/2024,03/19/2024,27:46.1,57:46.1,124878,Tobii I-VT (Attention),,,941,371,8.7609,91.7954,615.0107,-0.00014,0.14911,0.98882,0.02594,0.18927,0.98158,32.44,-21.3,-33.54,-31.85,-17.55,-32.02,3.79,3.649,3.725,Valid,Valid,Fixation,2039,3,990,341
2938277,912701060,Eye Tracker,Neuro-asthetic,04-07-24,pilot002,Recording010,03/19/2024,03/19/2024,27:46.1,57:46.1,124878,Tobii I-VT (Attention),,,942,368,9.3048,105.64,698.1677,0.01114,0.16367,0.98645,0.01293,0.17379,0.9847,32.44,-21.26,-33.48,-31.7,-17.73,-32.04,3.755,3.672,3.714,Valid,Valid,Fixation,2039,3,990,341
2948269,912711052,Eye Tracker,Neuro-asthetic,04-07-24,pilot002,Recording010,03/19/2024,03/19/2024,27:46.1,57:46.1,124878,Tobii I-VT (Attention),,,943,362,13.7074,169.7544,1081.3716,0.00172,0.15467,0.98796,0.02205,0.18008,0.9834,32.44,-21.29,-33.55,-31.86,-17.56,-32,3.778,3.664,3.705,Valid,Valid,Fixation,2039,3,990,341
2958263,912721046,Eye Tracker,Neuro-asthetic,04-07-24,pilot002,Recording010,03/19/2024,03/19/2024,27:46.1,57:46.1,124878,Tobii I-VT (Attention),,,945,360,13.8917,201.0057,1266.8752,0.00734,0.16006,0.98708,0.01317,0.17447,0.98457,32.44,-21.25,-33.48,-31.7,-17.74,-32.03,3.742,3.626,3.697,Valid,Valid,Fixation,2039,3,990,341
2968252,912731035,Eye Tracker,Neuro-asthetic,04-07-24,pilot002,Recording010,03/19/2024,03/19/2024,27:46.1,57:46.1,124878,Tobii I-VT (Attention),,,947,358,12.8906,225.3463,1400.7544,0.00013,0.15825,0.9874,0.01722,0.17833,0.98382,32.43,-21.29,-33.54,-31.87,-17.55,-32.01,3.762,3.64,3.685,Valid,Valid,Fixation,2039,3,990,341
2978242,912741025,Eye Tracker,Neuro-asthetic,04-07-24,pilot002,Recording010,03/19/2024,03/19/2024,27:46.1,57:46.1,124878,Tobii I-VT (Attention),,,949,354,14.2744,301.1433,1835.5391,0.00373,0.16271,0.98667,0.01095,0.17556,0.98441,32.43,-21.23,-33.49,-31.7,-17.73,-32.03,3.722,3.588,3.682,Valid,Valid,Fixation,2039,3,990,341
2988237,912751020,Eye Tracker,Neuro-asthetic,04-07-24,pilot002,Recording010,03/19/2024,03/19/2024,27:46.1,57:46.1,124878,Tobii I-VT (Attention),,,951,352,12.5916,329.3569,1986.9504,-0.00213,0.16283,0.98665,0.01415,0.17747,0.98402,32.42,-21.28,-33.54,-31.87,-17.55,-32.01,3.744,3.622,3.669,Valid,Valid,Fixation,2039,3,990,341
2998230,912761013,Eye Tracker,Neuro-asthetic,04-07-24,pilot002,Recording010,03/19/2024,03/19/2024,27:46.1,57:46.1,124878,Tobii I-VT (Attention),,,952,351,8.6069,271.3427,1630.2269,0.00133,0.16542,0.98622,0.00844,0.17911,0.98379,32.42,-21.22,-33.49,-31.7,-17.74,-32.02,3.701,3.565,3.655,Valid,Valid,Fixation,2039,3,990,341
3008215,912770998,Eye Tracker,Neuro-asthetic,04-07-24,pilot002,Recording010,03/19/2024,03/19/2024,27:46.1,57:46.1,124878,Tobii I-VT (Attention),,,954,349,7.2387,372.7587,2210.7449,-0.00349,0.1656,0.98619,0.00961,0.17874,0.98385,32.41,-21.26,-33.54,-31.87,-17.5,-32.06,3.724,3.614,3.655,Valid,Valid,Fixation,2039,3,990,341
3018210,912780993,Eye Tracker,Neuro-asthetic,04-07-24,pilot002,Recording010,03/19/2024,03/19/2024,27:46.1,57:46.1,124878,Tobii I-VT (Attention),,,956,348,7.3018,534.3513,3144.4453,-0.00147,0.16724,0.98591,0.00578,0.17619,0.98434,32.42,-21.21,-33.5,-31.7,-17.72,-32.03,3.684,3.517,3.633,Valid,Valid,Fixation,2039,3,990,341
3028202,912790985,Eye Tracker,Neuro-asthetic,04-07-24,pilot002,Recording010,03/19/2024,03/19/2024,27:46.1,57:46.1,124878,Tobii I-VT (Attention),,,957,345,3.9525,692.7928,4026.4849,-0.0036,0.1692,0.98557,0.00538,0.17638,0.98431,32.41,-21.26,-33.54,-31.86,-17.45,-32.12,3.714,3.595,3.636,Valid,Valid,Fixation,2039,3,990,341
3038198,912800981,Eye Tracker,Neuro-asthetic,04-07-24,pilot002,Recording010,03/19/2024,03/19/2024,27:46.1,57:46.1,124878,Tobii I-VT (Attention),,,958,344,0.4128,790.6149,4565.3872,-0.00299,0.17031,0.98539,0.00301,0.17669,0.98426,32.41,-21.19,-33.51,-31.7,-17.7,-32.05,3.673,3.496,3.605,Valid,Valid,Fixation,2039,3,990,341
3048184,912810967,Eye Tracker,Neuro-asthetic,04-07-24,pilot002,Recording010,03/19/2024,03/19/2024,27:46.1,57:46.1,124878,Tobii I-VT (Attention),,,959,345,-0.6556,460.0886,2677.929,-0.00412,0.16907,0.9856,0.00345,0.17921,0.9838,32.4,-21.24,-33.55,-31.85,-17.38,-32.19,3.696,3.576,3.623,Valid,Valid,Fixation,2039,3,990,341
3058175,912820958,Eye Tracker,Neuro-asthetic,04-07-24,pilot002,Recording010,03/19/2024,03/19/2024,27:46.1,57:46.1,124878,Tobii I-VT (Attention),,,956,365,0.5443,69.557,450.8128,-0.00131,0.17224,0.98505,0.00209,0.1897,0.98184,32.41,-21.17,-33.51,-31.69,-17.67,-32.08,3.65,3.526,3.599,Valid,Valid,Fixation,2039,3,990,341
3068170,912830953,Eye Tracker,Neuro-asthetic,04-07-24,pilot002,Recording010,03/19/2024,03/19/2024,27:46.1,57:46.1,124878,Tobii I-VT (Attention),,,957,343,1.1072,237.2568,1362.3175,-0.00369,0.17271,0.98497,0.00486,0.18893,0.98198,32.4,-21.22,-33.56,-31.83,-17.29,-32.26,3.682,3.564,3.615,Valid,Valid,Fixation,2039,3,990,341
3078192,912840975,Eye Tracker,Neuro-asthetic,04-07-24,pilot002,Recording010,03/19/2024,03/19/2024,27:46.1,57:46.1,124878,Tobii I-VT (Attention),,,958,341,0.5356,266.8958,1518.014,-0.00122,0.16985,0.98547,0.00145,0.19319,0.98116,32.41,-21.16,-33.51,-31.69,-17.62,-32.12,3.635,3.52,3.589,Valid,Valid,Fixation,2039,3,990,341
3088182,912850965,Eye Tracker,Neuro-asthetic,04-07-24,pilot002,Recording010,03/19/2024,03/19/2024,27:46.1,57:46.1,124878,Tobii I-VT (Attention),,,958,363,-0.1168,71.2917,454.6645,-0.00273,0.17339,0.98485,0.00112,0.19172,0.98145,32.4,-21.2,-33.57,-31.83,-17.27,-32.3,3.666,3.574,3.606,Valid,Valid,Fixation,2039,3,990,341
3098173,912860956,Eye Tracker,Neuro-asthetic,04-07-24,pilot002,Recording010,03/19/2024,03/19/2024,27:46.1,57:46.1,124878,Tobii I-VT (Attention),,,957,383,0.0069,37.6944,272.2351,-0.00207,0.16156,0.98686,-0.00021,0.20611,0.97853,32.41,-21.14,-33.51,-31.69,-17.6,-32.15,3.621,3.528,3.593,Valid,Valid,Fixation,2039,3,990,341
3108164,912870947,Eye Tracker,Neuro-asthetic,04-07-24,pilot002,Recording010,03/19/2024,03/19/2024,27:46.1,57:46.1,124878,Tobii I-VT (Attention),,,958,352,-0.0549,89.2011,537.6318,-0.00319,0.1766,0.98428,0.00204,0.19681,0.98044,32.4,-21.18,-33.58,-31.83,-17.25,-32.3,3.658,3.554,3.601,Valid,Valid,Fixation,2039,3,990,341
3118161,912880944,Eye Tracker,Neuro-asthetic,04-07-24,pilot002,Recording010,03/19/2024,03/19/2024,27:46.1,57:46.1,124878,Tobii I-VT (Attention),,,958,350,0.0374,86.4903,516.2579,-0.00049,0.17093,0.98528,-0.00065,0.20754,0.97823,32.4,-21.13,-33.52,-31.69,-17.58,-32.16,3.609,3.552,3.586,Valid,Valid,Fixation,2039,3,990,341
3128146,912890929,Eye Tracker,Neuro-asthetic,04-07-24,pilot002,Recording010,03/19/2024,03/19/2024,27:46.1,57:46.1,124878,Tobii I-VT (Attention),,,957,372,0.1939,42.2129,283.9789,-0.00303,0.17674,0.98425,0.0025,0.20388,0.97899,32.39,-21.16,-33.59,-31.83,-17.24,-32.31,3.647,3.562,3.6,Valid,Valid,Fixation,2039,3,990,341
